"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","nh","j3210","j45"
"0020800982",2009-03-14,"Regular Season","SAS @ HOU","Houston Rockets","San Antonio Spurs","j45",653,1165
"0020800983",2009-03-14,"Regular Season","LAC @ DEN","Denver Nuggets","Los Angeles Clippers","j3210",1360,204
"0020800983",2009-03-14,"Regular Season","LAC @ DEN","Denver Nuggets","Los Angeles Clippers","j45",104,1212
"0020800984",2009-03-14,"Regular Season","OKC @ PHX","Phoenix Suns","Oklahoma City Thunder","j3210",1081,440
"0020800984",2009-03-14,"Regular Season","OKC @ PHX","Phoenix Suns","Oklahoma City Thunder","j45",81,1278
"0020800989",2009-03-15,"Regular Season","MIA @ PHI","Philadelphia 76ers","Miami Heat","j3210",842,484
"0020800989",2009-03-15,"Regular Season","MIA @ PHI","Philadelphia 76ers","Miami Heat","j45",300,1254
"0020800990",2009-03-15,"Regular Season","IND @ TOR","Toronto Raptors","Indiana Pacers","j3210",1347,48
"0020800990",2009-03-15,"Regular Season","IND @ TOR","Toronto Raptors","Indiana Pacers","j45",130,1355
"0020800992",2009-03-15,"Regular Season","UTA @ ORL","Orlando Magic","Utah Jazz","j3210",1699,32
"0020800992",2009-03-15,"Regular Season","UTA @ ORL","Orlando Magic","Utah Jazz","j45",270,879
"0020800993",2009-03-15,"Regular Season","SAC @ WAS","Washington Wizards","Sacramento Kings","j3210",662,426
"0020800993",2009-03-15,"Regular Season","SAC @ WAS","Washington Wizards","Sacramento Kings","j45",299,1493
"0020800994",2009-03-15,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns","j3210",1314,554
"0020800994",2009-03-15,"Regular Season","PHX @ GSW","Golden State Warriors","Phoenix Suns","j45",261,751
"0020800995",2009-03-15,"Regular Season","NJN @ LAC","Los Angeles Clippers","New Jersey Nets","j3210",952,79
"0020800995",2009-03-15,"Regular Season","NJN @ LAC","Los Angeles Clippers","New Jersey Nets","j45",558,1291
"0020800996",2009-03-16,"Regular Season","TOR @ CHA","Charlotte Bobcats","Toronto Raptors","j3210",704,631
"0020800996",2009-03-16,"Regular Season","TOR @ CHA","Charlotte Bobcats","Toronto Raptors","j45",603,942
"0020800997",2009-03-16,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers","j3210",953,405
"0020800997",2009-03-16,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers","j45",580,942
"0020800999",2009-03-16,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs","j3210",861,269
"0020800999",2009-03-16,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs","j45",348,1402
"0020801001",2009-03-17,"Regular Season","SAC @ ATL","Atlanta Hawks","Sacramento Kings","j3210",1014,393
"0020801001",2009-03-17,"Regular Season","SAC @ ATL","Atlanta Hawks","Sacramento Kings","j45",204,1269
"0020801002",2009-03-17,"Regular Season","ORL @ CLE","Cleveland Cavaliers","Orlando Magic","j3210",821,199
"0020801002",2009-03-17,"Regular Season","ORL @ CLE","Cleveland Cavaliers","Orlando Magic","j45",114,1746
"0020801003",2009-03-17,"Regular Season","BOS @ CHI","Chicago Bulls","Boston Celtics","j3210",1410,320
"0020801003",2009-03-17,"Regular Season","BOS @ CHI","Chicago Bulls","Boston Celtics","j45",389,761
"0020801004",2009-03-17,"Regular Season","DET @ DAL","Dallas Mavericks","Detroit Pistons","j3210",1376,558
"0020801004",2009-03-17,"Regular Season","DET @ DAL","Dallas Mavericks","Detroit Pistons","j45",35,911
"0020801005",2009-03-17,"Regular Season","MIN @ SAS","San Antonio Spurs","Minnesota Timberwolves","j3210",870,601
"0020801005",2009-03-17,"Regular Season","MIN @ SAS","San Antonio Spurs","Minnesota Timberwolves","j45",507,902
"0020801006",2009-03-17,"Regular Season","WAS @ UTA","Utah Jazz","Washington Wizards","j3210",1488,138
"0020801006",2009-03-17,"Regular Season","WAS @ UTA","Utah Jazz","Washington Wizards","j45",675,579
"0020801007",2009-03-17,"Regular Season","LAC @ GSW","Golden State Warriors","Los Angeles Clippers","j3210",1504,479
"0020801007",2009-03-17,"Regular Season","LAC @ GSW","Golden State Warriors","Los Angeles Clippers","j45",32,865
"0020801008",2009-03-17,"Regular Season","PHI @ LAL","Los Angeles Lakers","Philadelphia 76ers","j3210",844,49
"0020801008",2009-03-17,"Regular Season","PHI @ LAL","Los Angeles Lakers","Philadelphia 76ers","j45",560,1427
"0020801009",2009-03-18,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat","j3210",899,55
"0020801009",2009-03-18,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat","j45",808,1118
"0020801010",2009-03-18,"Regular Season","SAC @ CHA","Charlotte Bobcats","Sacramento Kings","j3210",415,542
"0020801010",2009-03-18,"Regular Season","SAC @ CHA","Charlotte Bobcats","Sacramento Kings","j45",126,1797
"0020801011",2009-03-18,"Regular Season","POR @ IND","Indiana Pacers","Portland Trail Blazers","j3210",1283,147
"0020801011",2009-03-18,"Regular Season","POR @ IND","Indiana Pacers","Portland Trail Blazers","j45",549,901
"0020801012",2009-03-18,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets","j3210",838,291
"0020801012",2009-03-18,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets","j45",649,1102
"0020801013",2009-03-18,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets","j3210",818,452
"0020801013",2009-03-18,"Regular Season","DEN @ MEM","Memphis Grizzlies","Denver Nuggets","j45",851,759
"0020801015",2009-03-18,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves","j3210",1244,159
"0020801015",2009-03-18,"Regular Season","MIN @ NOH","New Orleans Hornets","Minnesota Timberwolves","j45",161,1316
"0020801016",2009-03-18,"Regular Season","CHI @ OKC","Oklahoma City Thunder","Chicago Bulls","j3210",813,290
"0020801016",2009-03-18,"Regular Season","CHI @ OKC","Oklahoma City Thunder","Chicago Bulls","j45",369,1408
"0020801018",2009-03-18,"Regular Season","PHI @ PHX","Phoenix Suns","Philadelphia 76ers","j3210",816,77
"0020801018",2009-03-18,"Regular Season","PHI @ PHX","Phoenix Suns","Philadelphia 76ers","j45",737,1250
"0020801019",2009-03-18,"Regular Season","WAS @ LAC","Los Angeles Clippers","Washington Wizards","j3210",914,722
"0020801019",2009-03-18,"Regular Season","WAS @ LAC","Los Angeles Clippers","Washington Wizards","j45",528,716
"0020801020",2009-03-19,"Regular Season","DAL @ ATL","Atlanta Hawks","Dallas Mavericks","j3210",687,327
"0020801020",2009-03-19,"Regular Season","DAL @ ATL","Atlanta Hawks","Dallas Mavericks","j45",433,1433
"0020801021",2009-03-19,"Regular Season","POR @ CLE","Cleveland Cavaliers","Portland Trail Blazers","j3210",624,434
"0020801021",2009-03-19,"Regular Season","POR @ CLE","Cleveland Cavaliers","Portland Trail Blazers","j45",292,1530
"0020801022",2009-03-19,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors","j3210",1085,499
"0020801022",2009-03-19,"Regular Season","GSW @ LAL","Los Angeles Lakers","Golden State Warriors","j45",124,1172
"0020801023",2009-03-20,"Regular Season","DAL @ IND","Indiana Pacers","Dallas Mavericks","j3210",1796,63
"0020801023",2009-03-20,"Regular Season","DAL @ IND","Indiana Pacers","Dallas Mavericks","j45",451,570
"0020801024",2009-03-20,"Regular Season","CHA @ TOR","Toronto Raptors","Charlotte Bobcats","j3210",511,307
"0020801024",2009-03-20,"Regular Season","CHA @ TOR","Toronto Raptors","Charlotte Bobcats","j45",559,1503
"0020801025",2009-03-20,"Regular Season","MIA @ NJN","New Jersey Nets","Miami Heat","j3210",1400,190
"0020801025",2009-03-20,"Regular Season","MIA @ NJN","New Jersey Nets","Miami Heat","j45",205,1085
"0020801027",2009-03-20,"Regular Season","LAC @ DET","Detroit Pistons","Los Angeles Clippers","j3210",987,236
"0020801027",2009-03-20,"Regular Season","LAC @ DET","Detroit Pistons","Los Angeles Clippers","j45",370,1287
"0020801028",2009-03-20,"Regular Season","MEM @ NOH","New Orleans Hornets","Memphis Grizzlies","j3210",1137,224
"0020801028",2009-03-20,"Regular Season","MEM @ NOH","New Orleans Hornets","Memphis Grizzlies","j45",21,1498
"0020801029",2009-03-20,"Regular Season","UTA @ OKC","Oklahoma City Thunder","Utah Jazz","j3210",1111,156
"0020801029",2009-03-20,"Regular Season","UTA @ OKC","Oklahoma City Thunder","Utah Jazz","j45",650,963
"0020801031",2009-03-20,"Regular Season","BOS @ SAS","San Antonio Spurs","Boston Celtics","j3210",920,411
"0020801031",2009-03-20,"Regular Season","BOS @ SAS","San Antonio Spurs","Boston Celtics","j45",230,1319
"0020801032",2009-03-20,"Regular Season","WAS @ DEN","Denver Nuggets","Washington Wizards","j3210",1410,128
"0020801032",2009-03-20,"Regular Season","WAS @ DEN","Denver Nuggets","Washington Wizards","j45",327,1015
"0020801033",2009-03-20,"Regular Season","PHI @ GSW","Golden State Warriors","Philadelphia 76ers","j3210",1062,271
"0020801033",2009-03-20,"Regular Season","PHI @ GSW","Golden State Warriors","Philadelphia 76ers","j45",222,1325
"0020801034",2009-03-21,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks","j3210",870,719
"0020801034",2009-03-21,"Regular Season","ATL @ CLE","Cleveland Cavaliers","Atlanta Hawks","j45",179,1112
"0020801037",2009-03-21,"Regular Season","BOS @ MEM","Memphis Grizzlies","Boston Celtics","j3210",1108,655
"0020801037",2009-03-21,"Regular Season","BOS @ MEM","Memphis Grizzlies","Boston Celtics","j45",209,908
"0020801038",2009-03-21,"Regular Season","LAL @ CHI","Chicago Bulls","Los Angeles Lakers","j3210",427,555
"0020801038",2009-03-21,"Regular Season","LAL @ CHI","Chicago Bulls","Los Angeles Lakers","j45",741,1157
"0020801041",2009-03-22,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat","j3210",918,536
"0020801041",2009-03-22,"Regular Season","MIA @ DET","Detroit Pistons","Miami Heat","j45",121,1305
"0020801042",2009-03-22,"Regular Season","HOU @ SAS","San Antonio Spurs","Houston Rockets","j3210",811,589
"0020801042",2009-03-22,"Regular Season","HOU @ SAS","San Antonio Spurs","Houston Rockets","j45",374,1106
"0020801043",2009-03-22,"Regular Season","OKC @ MIN","Minnesota Timberwolves","Oklahoma City Thunder","j3210",1435,43
"0020801043",2009-03-22,"Regular Season","OKC @ MIN","Minnesota Timberwolves","Oklahoma City Thunder","j45",35,1367
"0020801044",2009-03-22,"Regular Season","LAC @ TOR","Toronto Raptors","Los Angeles Clippers","j3210",944,582
"0020801044",2009-03-22,"Regular Season","LAC @ TOR","Toronto Raptors","Los Angeles Clippers","j45",436,918
"0020801045",2009-03-22,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers","j3210",872,497
"0020801045",2009-03-22,"Regular Season","CLE @ NJN","New Jersey Nets","Cleveland Cavaliers","j45",221,1290
"0020801046",2009-03-22,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors","j3210",1183,299
"0020801046",2009-03-22,"Regular Season","GSW @ NOH","New Orleans Hornets","Golden State Warriors","j45",379,1019
"0020801047",2009-03-22,"Regular Season","PHI @ SAC","Sacramento Kings","Philadelphia 76ers","j3210",644,303
"0020801047",2009-03-22,"Regular Season","PHI @ SAC","Sacramento Kings","Philadelphia 76ers","j45",689,1244
"0020801048",2009-03-23,"Regular Season","MIN @ ATL","Atlanta Hawks","Minnesota Timberwolves","j3210",1190,260
"0020801048",2009-03-23,"Regular Season","MIN @ ATL","Atlanta Hawks","Minnesota Timberwolves","j45",301,1129
"0020801049",2009-03-23,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls","j3210",1024,315
"0020801049",2009-03-23,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls","j45",690,851
"0020801050",2009-03-23,"Regular Season","LAC @ BOS","Boston Celtics","Los Angeles Clippers","j3210",964,273
"0020801050",2009-03-23,"Regular Season","LAC @ BOS","Boston Celtics","Los Angeles Clippers","j45",481,1162
"0020801051",2009-03-23,"Regular Season","MEM @ MIA","Miami Heat","Memphis Grizzlies","j3210",938,547
"0020801051",2009-03-23,"Regular Season","MEM @ MIA","Miami Heat","Memphis Grizzlies","j45",350,1045
"0020801052",2009-03-23,"Regular Season","ORL @ NYK","New York Knicks","Orlando Magic","j3210",949,64
"0020801052",2009-03-23,"Regular Season","ORL @ NYK","New York Knicks","Orlando Magic","j45",100,1767
"0020801053",2009-03-23,"Regular Season","DEN @ PHX","Phoenix Suns","Denver Nuggets","j3210",1169,194
"0020801053",2009-03-23,"Regular Season","DEN @ PHX","Phoenix Suns","Denver Nuggets","j45",79,1438
"0020801054",2009-03-23,"Regular Season","PHI @ POR","Portland Trail Blazers","Philadelphia 76ers","j3210",1113,523
"0020801054",2009-03-23,"Regular Season","PHI @ POR","Portland Trail Blazers","Philadelphia 76ers","j45",248,996
"0020801056",2009-03-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers","j3210",1163,154
"0020801056",2009-03-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers","j45",276,1287
"0020801057",2009-03-24,"Regular Season","GSW @ SAS","San Antonio Spurs","Golden State Warriors","j3210",1150,998
"0020801057",2009-03-24,"Regular Season","GSW @ SAS","San Antonio Spurs","Golden State Warriors","j45",279,453
"0020801059",2009-03-25,"Regular Season","SAS @ ATL","Atlanta Hawks","San Antonio Spurs","j3210",895,58
"0020801059",2009-03-25,"Regular Season","SAS @ ATL","Atlanta Hawks","San Antonio Spurs","j45",314,1613
"0020801061",2009-03-25,"Regular Season","MIA @ IND","Indiana Pacers","Miami Heat","j3210",1001,113
"0020801061",2009-03-25,"Regular Season","MIA @ IND","Indiana Pacers","Miami Heat","j45",170,1596
"0020801063",2009-03-25,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks","j3210",1044,44
"0020801063",2009-03-25,"Regular Season","MIL @ TOR","Toronto Raptors","Milwaukee Bucks","j45",1166,626
"0020801064",2009-03-25,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats","j3210",794,204
"0020801064",2009-03-25,"Regular Season","CHA @ WAS","Washington Wizards","Charlotte Bobcats","j45",109,1773
"0020801065",2009-03-25,"Regular Season","LAC @ NYK","New York Knicks","Los Angeles Clippers","j3210",953,512
"0020801065",2009-03-25,"Regular Season","LAC @ NYK","New York Knicks","Los Angeles Clippers","j45",732,683
"0020801066",2009-03-25,"Regular Season","DEN @ NOH","New Orleans Hornets","Denver Nuggets","j3210",1568,102
"0020801066",2009-03-25,"Regular Season","DEN @ NOH","New Orleans Hornets","Denver Nuggets","j45",354,856
"0020801067",2009-03-25,"Regular Season","BOS @ ORL","Orlando Magic","Boston Celtics","j3210",927,227
"0020801067",2009-03-25,"Regular Season","BOS @ ORL","Orlando Magic","Boston Celtics","j45",409,1317
"0020801068",2009-03-25,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors","j3210",1468,167
"0020801068",2009-03-25,"Regular Season","GSW @ DAL","Dallas Mavericks","Golden State Warriors","j45",167,1078
"0020801071",2009-03-26,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat","j3210",760,604
"0020801071",2009-03-26,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat","j45",286,1230
"0020801072",2009-03-26,"Regular Season","PHX @ POR","Portland Trail Blazers","Phoenix Suns","j3210",1482,199
"0020801072",2009-03-26,"Regular Season","PHX @ POR","Portland Trail Blazers","Phoenix Suns","j45",54,1145
"0020801073",2009-03-27,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks","j3210",1385,263
"0020801073",2009-03-27,"Regular Season","MIL @ ORL","Orlando Magic","Milwaukee Bucks","j45",387,845
"0020801074",2009-03-27,"Regular Season","CHA @ PHI","Philadelphia 76ers","Charlotte Bobcats","j3210",822,653
"0020801074",2009-03-27,"Regular Season","CHA @ PHI","Philadelphia 76ers","Charlotte Bobcats","j45",232,1173
"0020801076",2009-03-27,"Regular Season","BOS @ ATL","Atlanta Hawks","Boston Celtics","j3210",757,427
"0020801076",2009-03-27,"Regular Season","BOS @ ATL","Atlanta Hawks","Boston Celtics","j45",383,1313
"0020801079",2009-03-27,"Regular Season","NOH @ NYK","New York Knicks","New Orleans Hornets","j3210",882,290
"0020801079",2009-03-27,"Regular Season","NOH @ NYK","New York Knicks","New Orleans Hornets","j45",202,1506
"0020801080",2009-03-27,"Regular Season","DEN @ DAL","Dallas Mavericks","Denver Nuggets","j3210",1583,83
"0020801080",2009-03-27,"Regular Season","DEN @ DAL","Dallas Mavericks","Denver Nuggets","j45",306,908
"0020801081",2009-03-27,"Regular Season","LAC @ SAS","San Antonio Spurs","Los Angeles Clippers","j3210",1707,299
"0020801081",2009-03-27,"Regular Season","LAC @ SAS","San Antonio Spurs","Los Angeles Clippers","j45",171,703
"0020801082",2009-03-27,"Regular Season","MEM @ SAC","Sacramento Kings","Memphis Grizzlies","j3210",1040,374
"0020801082",2009-03-27,"Regular Season","MEM @ SAC","Sacramento Kings","Memphis Grizzlies","j45",462,1004
"0020801083",2009-03-28,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers","j3210",1012,361
"0020801083",2009-03-28,"Regular Season","IND @ CHI","Chicago Bulls","Indiana Pacers","j45",181,1326
"0020801084",2009-03-28,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks","j3210",856,21
"0020801084",2009-03-28,"Regular Season","NYK @ CHA","Charlotte Bobcats","New York Knicks","j45",446,1557
"0020801085",2009-03-28,"Regular Season","DET @ WAS","Washington Wizards","Detroit Pistons","j3210",1141,279
"0020801085",2009-03-28,"Regular Season","DET @ WAS","Washington Wizards","Detroit Pistons","j45",57,1403
"0020801086",2009-03-28,"Regular Season","MIL @ MIA","Miami Heat","Milwaukee Bucks","j3210",1036,376
"0020801086",2009-03-28,"Regular Season","MIL @ MIA","Miami Heat","Milwaukee Bucks","j45",177,1291
"0020801087",2009-03-28,"Regular Season","LAC @ HOU","Houston Rockets","Los Angeles Clippers","j3210",1134,131
"0020801087",2009-03-28,"Regular Season","LAC @ HOU","Houston Rockets","Los Angeles Clippers","j45",556,1059
"0020801088",2009-03-28,"Regular Season","GSW @ DEN","Denver Nuggets","Golden State Warriors","j3210",1292,387
"0020801088",2009-03-28,"Regular Season","GSW @ DEN","Denver Nuggets","Golden State Warriors","j45",466,735
"0020801089",2009-03-28,"Regular Season","PHX @ UTA","Utah Jazz","Phoenix Suns","j3210",1020,611
"0020801089",2009-03-28,"Regular Season","PHX @ UTA","Utah Jazz","Phoenix Suns","j45",90,1159
"0020801090",2009-03-28,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies","j3210",1233,398
"0020801090",2009-03-28,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies","j45",244,1005
"0020801091",2009-03-29,"Regular Season","DAL @ CLE","Cleveland Cavaliers","Dallas Mavericks","j3210",1436,99
"0020801091",2009-03-29,"Regular Season","DAL @ CLE","Cleveland Cavaliers","Dallas Mavericks","j45",421,924
"0020801092",2009-03-29,"Regular Season","LAL @ ATL","Atlanta Hawks","Los Angeles Lakers","j3210",1076,222
"0020801092",2009-03-29,"Regular Season","LAL @ ATL","Atlanta Hawks","Los Angeles Lakers","j45",231,1351
"0020801093",2009-03-29,"Regular Season","NJN @ MIN","Minnesota Timberwolves","New Jersey Nets","j3210",1094,684
"0020801093",2009-03-29,"Regular Season","NJN @ MIN","Minnesota Timberwolves","New Jersey Nets","j45",144,958
"0020801095",2009-03-29,"Regular Season","PHI @ DET","Detroit Pistons","Philadelphia 76ers","j3210",1266,282
"0020801095",2009-03-29,"Regular Season","PHI @ DET","Detroit Pistons","Philadelphia 76ers","j45",233,1099
"0020801096",2009-03-29,"Regular Season","OKC @ BOS","Boston Celtics","Oklahoma City Thunder","j3210",1197,671
"0020801096",2009-03-29,"Regular Season","OKC @ BOS","Boston Celtics","Oklahoma City Thunder","j45",66,946
"0020801097",2009-03-29,"Regular Season","WAS @ IND","Indiana Pacers","Washington Wizards","j3210",928,89
"0020801097",2009-03-29,"Regular Season","WAS @ IND","Indiana Pacers","Washington Wizards","j45",281,1582
"0020801098",2009-03-29,"Regular Season","SAS @ NOH","New Orleans Hornets","San Antonio Spurs","j3210",937,88
"0020801098",2009-03-29,"Regular Season","SAS @ NOH","New Orleans Hornets","San Antonio Spurs","j45",804,1051
"0020801099",2009-03-29,"Regular Season","PHX @ SAC","Sacramento Kings","Phoenix Suns","j3210",597,749
"0020801099",2009-03-29,"Regular Season","PHX @ SAC","Sacramento Kings","Phoenix Suns","j45",299,1235
"0020801100",2009-03-30,"Regular Season","ORL @ MIA","Miami Heat","Orlando Magic","j3210",1012,736
"0020801100",2009-03-30,"Regular Season","ORL @ MIA","Miami Heat","Orlando Magic","j45",107,1025
"0020801101",2009-03-30,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks","j3210",1507,87
"0020801101",2009-03-30,"Regular Season","MIL @ NJN","New Jersey Nets","Milwaukee Bucks","j45",151,1135
"0020801102",2009-03-30,"Regular Season","NYK @ UTA","Utah Jazz","New York Knicks","j3210",1313,387
"0020801102",2009-03-30,"Regular Season","NYK @ UTA","Utah Jazz","New York Knicks","j45",64,1116
"0020801103",2009-03-30,"Regular Season","MEM @ GSW","Golden State Warriors","Memphis Grizzlies","j3210",882,163
"0020801103",2009-03-30,"Regular Season","MEM @ GSW","Golden State Warriors","Memphis Grizzlies","j45",734,1101
"0020801104",2009-03-31,"Regular Season","LAL @ CHA","Charlotte Bobcats","Los Angeles Lakers","j3210",692,390
"0020801104",2009-03-31,"Regular Season","LAL @ CHA","Charlotte Bobcats","Los Angeles Lakers","j45",270,1528
"0020801105",2009-03-31,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons","j3210",1068,73
"0020801105",2009-03-31,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons","j45",329,1410
"0020801106",2009-03-31,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls","j3210",781,317
"0020801106",2009-03-31,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls","j45",597,1185
"0020801107",2009-03-31,"Regular Season","ATL @ PHI","Philadelphia 76ers","Atlanta Hawks","j3210",825,416
"0020801107",2009-03-31,"Regular Season","ATL @ PHI","Philadelphia 76ers","Atlanta Hawks","j45",749,890
"0020801108",2009-03-31,"Regular Season","DAL @ MIN","Minnesota Timberwolves","Dallas Mavericks","j3210",1368,84
"0020801108",2009-03-31,"Regular Season","DAL @ MIN","Minnesota Timberwolves","Dallas Mavericks","j45",337,1091
"0020801109",2009-03-31,"Regular Season","OKC @ SAS","San Antonio Spurs","Oklahoma City Thunder","j3210",990,198
"0020801109",2009-03-31,"Regular Season","OKC @ SAS","San Antonio Spurs","Oklahoma City Thunder","j45",49,1643
"0020801110",2009-03-31,"Regular Season","NYK @ DEN","Denver Nuggets","New York Knicks","j3210",969,584
"0020801110",2009-03-31,"Regular Season","NYK @ DEN","Denver Nuggets","New York Knicks","j45",206,1121
"0020801112",2009-03-31,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets","j3210",955,409
"0020801112",2009-03-31,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets","j45",151,1365
"0020801113",2009-04-01,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors","j3210",908,151
"0020801113",2009-04-01,"Regular Season","TOR @ ORL","Orlando Magic","Toronto Raptors","j45",404,1417
"0020801114",2009-04-01,"Regular Season","CHA @ BOS","Boston Celtics","Charlotte Bobcats","j3210",865,3
"0020801114",2009-04-01,"Regular Season","CHA @ BOS","Boston Celtics","Charlotte Bobcats","j45",389,1623
"0020801115",2009-04-01,"Regular Season","DET @ NJN","New Jersey Nets","Detroit Pistons","j3210",1152,118
"0020801115",2009-04-01,"Regular Season","DET @ NJN","New Jersey Nets","Detroit Pistons","j45",542,1068
"0020801116",2009-04-01,"Regular Season","WAS @ MEM","Memphis Grizzlies","Washington Wizards","j3210",1099,181
"0020801116",2009-04-01,"Regular Season","WAS @ MEM","Memphis Grizzlies","Washington Wizards","j45",526,1074
"0020801117",2009-04-01,"Regular Season","LAL @ MIL","Milwaukee Bucks","Los Angeles Lakers","j3210",973,406
"0020801117",2009-04-01,"Regular Season","LAL @ MIL","Milwaukee Bucks","Los Angeles Lakers","j45",517,984
"0020801119",2009-04-01,"Regular Season","HOU @ PHX","Phoenix Suns","Houston Rockets","j3210",705,31
"0020801119",2009-04-01,"Regular Season","HOU @ PHX","Phoenix Suns","Houston Rockets","j45",168,1976
"0020801121",2009-04-01,"Regular Season","NOH @ LAC","Los Angeles Clippers","New Orleans Hornets","j3210",648,64
"0020801121",2009-04-01,"Regular Season","NOH @ LAC","Los Angeles Clippers","New Orleans Hornets","j45",506,1662
"0020801122",2009-04-02,"Regular Season","MIL @ PHI","Philadelphia 76ers","Milwaukee Bucks","j3210",1289,384
"0020801122",2009-04-02,"Regular Season","MIL @ PHI","Philadelphia 76ers","Milwaukee Bucks","j45",556,651
"0020801123",2009-04-02,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers","j3210",988,149
"0020801123",2009-04-02,"Regular Season","CLE @ WAS","Washington Wizards","Cleveland Cavaliers","j45",161,1582
"0020801124",2009-04-02,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz","j3210",1499,426
"0020801124",2009-04-02,"Regular Season","UTA @ DEN","Denver Nuggets","Utah Jazz","j45",76,879
"0020801126",2009-04-03,"Regular Season","SAS @ IND","Indiana Pacers","San Antonio Spurs","j3210",1169,101
"0020801126",2009-04-03,"Regular Season","SAS @ IND","Indiana Pacers","San Antonio Spurs","j45",396,1214
"0020801127",2009-04-03,"Regular Season","ATL @ BOS","Boston Celtics","Atlanta Hawks","j3210",711,579
"0020801127",2009-04-03,"Regular Season","ATL @ BOS","Boston Celtics","Atlanta Hawks","j45",247,1343
"0020801128",2009-04-03,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks","j3210",1048,23
"0020801128",2009-04-03,"Regular Season","DAL @ MEM","Memphis Grizzlies","Dallas Mavericks","j45",628,1181
"0020801130",2009-04-03,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers","j3210",1347,168
"0020801130",2009-04-03,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers","j45",52,1313
"0020801131",2009-04-03,"Regular Season","MIN @ UTA","Utah Jazz","Minnesota Timberwolves","j3210",1420,477
"0020801131",2009-04-03,"Regular Season","MIN @ UTA","Utah Jazz","Minnesota Timberwolves","j45",65,918
"0020801132",2009-04-03,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings","j3210",1556,127
"0020801132",2009-04-03,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings","j45",39,1158
"0020801133",2009-04-03,"Regular Season","NOH @ GSW","Golden State Warriors","New Orleans Hornets","j3210",282,153
"0020801133",2009-04-03,"Regular Season","NOH @ GSW","Golden State Warriors","New Orleans Hornets","j45",1406,1039
"0020801134",2009-04-03,"Regular Season","HOU @ LAL","Los Angeles Lakers","Houston Rockets","j3210",1016,204
"0020801134",2009-04-03,"Regular Season","HOU @ LAL","Los Angeles Lakers","Houston Rockets","j45",193,1467
"0020801135",2009-04-04,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors","j3210",955,190
"0020801135",2009-04-04,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors","j45",314,1421
"0020801136",2009-04-04,"Regular Season","NJN @ CHI","Chicago Bulls","New Jersey Nets","j3210",712,267
