"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","nh","j3210","j45"
"0020800765",2009-02-10,"Regular Season","CLE @ IND","Indiana Pacers","Cleveland Cavaliers",96,95,"j45",-14,-3
"0020800766",2009-02-10,"Regular Season","DEN @ MIA","Miami Heat","Denver Nuggets",82,99,"j3210",-2,-2
"0020800766",2009-02-10,"Regular Season","DEN @ MIA","Miami Heat","Denver Nuggets",82,99,"j45",-10,-3
"0020800767",2009-02-10,"Regular Season","SAS @ NJN","New Jersey Nets","San Antonio Spurs",93,108,"j3210",3,-3
"0020800767",2009-02-10,"Regular Season","SAS @ NJN","New Jersey Nets","San Antonio Spurs",93,108,"j45",-10,-5
"0020800770",2009-02-10,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings",118,100,"j3210",0,4
"0020800770",2009-02-10,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings",118,100,"j45",-2,16
"0020800771",2009-02-10,"Regular Season","NYK @ GSW","Golden State Warriors","New York Knicks",144,127,"j3210",-6,3
"0020800771",2009-02-10,"Regular Season","NYK @ GSW","Golden State Warriors","New York Knicks",144,127,"j45",11,9
"0020800773",2009-02-11,"Regular Season","WAS @ CHA","Charlotte Bobcats","Washington Wizards",101,89,"j3210",3,-2
"0020800773",2009-02-11,"Regular Season","WAS @ CHA","Charlotte Bobcats","Washington Wizards",101,89,"j45",-3,14
"0020800775",2009-02-11,"Regular Season","DEN @ ORL","Orlando Magic","Denver Nuggets",73,82,"j3210",-4,-3
"0020800775",2009-02-11,"Regular Season","DEN @ ORL","Orlando Magic","Denver Nuggets",73,82,"j45",6,-10
"0020800776",2009-02-11,"Regular Season","MEM @ PHI","Philadelphia 76ers","Memphis Grizzlies",91,87,"j3210",-9,8
"0020800776",2009-02-11,"Regular Season","MEM @ PHI","Philadelphia 76ers","Memphis Grizzlies",91,87,"j45",4,0
"0020800777",2009-02-11,"Regular Season","SAS @ TOR","Toronto Raptors","San Antonio Spurs",91,89,"j3210",7,2
"0020800777",2009-02-11,"Regular Season","SAS @ TOR","Toronto Raptors","San Antonio Spurs",91,89,"j45",7,-14
"0020800778",2009-02-11,"Regular Season","ATL @ DET","Detroit Pistons","Atlanta Hawks",95,99,"j3210",2,-5
"0020800778",2009-02-11,"Regular Season","ATL @ DET","Detroit Pistons","Atlanta Hawks",95,99,"j45",1,-2
"0020800779",2009-02-11,"Regular Season","IND @ MIL","Milwaukee Bucks","Indiana Pacers",122,110,"j3210",12,-7
"0020800779",2009-02-11,"Regular Season","IND @ MIL","Milwaukee Bucks","Indiana Pacers",122,110,"j45",2,2
"0020800780",2009-02-11,"Regular Season","BOS @ NOH","New Orleans Hornets","Boston Celtics",77,89,"j3210",-2,0
"0020800780",2009-02-11,"Regular Season","BOS @ NOH","New Orleans Hornets","Boston Celtics",77,89,"j45",-5,-5
"0020800782",2009-02-11,"Regular Season","LAL @ UTA","Utah Jazz","Los Angeles Lakers",113,109,"j3210",-4,-13
"0020800782",2009-02-11,"Regular Season","LAL @ UTA","Utah Jazz","Los Angeles Lakers",113,109,"j45",7,12
"0020800784",2009-02-11,"Regular Season","NYK @ LAC","Los Angeles Clippers","New York Knicks",128,124,"j3210",7,-5
"0020800784",2009-02-11,"Regular Season","NYK @ LAC","Los Angeles Clippers","New York Knicks",128,124,"j45",-3,1
"0020800785",2009-02-12,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat",93,95,"j3210",-2,-3
"0020800785",2009-02-12,"Regular Season","MIA @ CHI","Chicago Bulls","Miami Heat",93,95,"j45",3,0
"0020800786",2009-02-12,"Regular Season","BOS @ DAL","Dallas Mavericks","Boston Celtics",92,99,"j3210",-1,-6
"0020800786",2009-02-12,"Regular Season","BOS @ DAL","Dallas Mavericks","Boston Celtics",92,99,"j45",-5,5
"0020800787",2009-02-12,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers",105,98,"j3210",5,-5
"0020800787",2009-02-12,"Regular Season","POR @ GSW","Golden State Warriors","Portland Trail Blazers",105,98,"j45",2,5
"0020800788",2009-02-17,"Regular Season","PHI @ IND","Indiana Pacers","Philadelphia 76ers",100,91,"j3210",2,12
"0020800788",2009-02-17,"Regular Season","PHI @ IND","Indiana Pacers","Philadelphia 76ers",100,91,"j45",-7,2
"0020800790",2009-02-17,"Regular Season","MIN @ WAS","Washington Wizards","Minnesota Timberwolves",111,103,"j3210",14,2
"0020800790",2009-02-17,"Regular Season","MIN @ WAS","Washington Wizards","Minnesota Timberwolves",111,103,"j45",-9,1
"0020800791",2009-02-17,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks",86,92,"j3210",-2,2
"0020800791",2009-02-17,"Regular Season","MIL @ DET","Detroit Pistons","Milwaukee Bucks",86,92,"j45",-1,-5
"0020800792",2009-02-17,"Regular Season","SAS @ NYK","New York Knicks","San Antonio Spurs",112,107,"j3210",3,2
"0020800792",2009-02-17,"Regular Season","SAS @ NYK","New York Knicks","San Antonio Spurs",112,107,"j45",-1,-4
"0020800793",2009-02-17,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets",98,100,"j3210",5,11
"0020800793",2009-02-17,"Regular Season","NOH @ OKC","Oklahoma City Thunder","New Orleans Hornets",98,100,"j45",1,-19
"0020800794",2009-02-17,"Regular Season","NJN @ HOU","Houston Rockets","New Jersey Nets",114,88,"j3210",13,7
"0020800794",2009-02-17,"Regular Season","NJN @ HOU","Houston Rockets","New Jersey Nets",114,88,"j45",6,0
"0020800796",2009-02-17,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies",117,99,"j3210",8,-1
"0020800796",2009-02-17,"Regular Season","MEM @ UTA","Utah Jazz","Memphis Grizzlies",117,99,"j45",2,9
"0020800797",2009-02-17,"Regular Season","ATL @ LAL","Los Angeles Lakers","Atlanta Hawks",96,83,"j3210",3,2
"0020800797",2009-02-17,"Regular Season","ATL @ LAL","Los Angeles Lakers","Atlanta Hawks",96,83,"j45",-2,10
"0020800799",2009-02-18,"Regular Season","CLE @ TOR","Toronto Raptors","Cleveland Cavaliers",76,93,"j3210",-6,-3
"0020800799",2009-02-18,"Regular Season","CLE @ TOR","Toronto Raptors","Cleveland Cavaliers",76,93,"j45",-11,3
"0020800800",2009-02-18,"Regular Season","MIN @ MIA","Miami Heat","Minnesota Timberwolves",104,111,"j3210",-8,-3
"0020800800",2009-02-18,"Regular Season","MIN @ MIA","Miami Heat","Minnesota Timberwolves",104,111,"j45",-3,7
"0020800801",2009-02-18,"Regular Season","CHI @ MIL","Milwaukee Bucks","Chicago Bulls",104,113,"j3210",-10,-5
"0020800801",2009-02-18,"Regular Season","CHI @ MIL","Milwaukee Bucks","Chicago Bulls",104,113,"j45",3,3
"0020800802",2009-02-18,"Regular Season","ORL @ NOH","New Orleans Hornets","Orlando Magic",117,85,"j3210",16,-5
"0020800802",2009-02-18,"Regular Season","ORL @ NOH","New Orleans Hornets","Orlando Magic",117,85,"j45",5,16
"0020800803",2009-02-18,"Regular Season","DEN @ PHI","Philadelphia 76ers","Denver Nuggets",89,101,"j3210",2,-2
"0020800803",2009-02-18,"Regular Season","DEN @ PHI","Philadelphia 76ers","Denver Nuggets",89,101,"j45",0,-12
"0020800804",2009-02-18,"Regular Season","NJN @ DAL","Dallas Mavericks","New Jersey Nets",113,98,"j3210",-9,-2
"0020800804",2009-02-18,"Regular Season","NJN @ DAL","Dallas Mavericks","New Jersey Nets",113,98,"j45",12,14
"0020800805",2009-02-18,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies",94,90,"j3210",-6,4
"0020800805",2009-02-18,"Regular Season","MEM @ POR","Portland Trail Blazers","Memphis Grizzlies",94,90,"j45",3,3
"0020800806",2009-02-18,"Regular Season","ATL @ SAC","Sacramento Kings","Atlanta Hawks",100,105,"j3210",9,-1
"0020800806",2009-02-18,"Regular Season","ATL @ SAC","Sacramento Kings","Atlanta Hawks",100,105,"j45",-8,-5
"0020800807",2009-02-18,"Regular Season","LAL @ GSW","Golden State Warriors","Los Angeles Lakers",121,129,"j3210",9,-3
"0020800807",2009-02-18,"Regular Season","LAL @ GSW","Golden State Warriors","Los Angeles Lakers",121,129,"j45",2,-16
"0020800808",2009-02-18,"Regular Season","PHX @ LAC","Los Angeles Clippers","Phoenix Suns",119,142,"j3210",-9,-5
"0020800808",2009-02-18,"Regular Season","PHX @ LAC","Los Angeles Clippers","Phoenix Suns",119,142,"j45",2,-10
"0020800809",2009-02-19,"Regular Season","SAS @ DET","Detroit Pistons","San Antonio Spurs",79,83,"j3210",2,-14
"0020800809",2009-02-19,"Regular Season","SAS @ DET","Detroit Pistons","San Antonio Spurs",79,83,"j45",-7,15
"0020800810",2009-02-19,"Regular Season","BOS @ UTA","Utah Jazz","Boston Celtics",90,85,"j3210",6,6
"0020800810",2009-02-19,"Regular Season","BOS @ UTA","Utah Jazz","Boston Celtics",90,85,"j45",4,-11
"0020800811",2009-02-20,"Regular Season","ORL @ CHA","Charlotte Bobcats","Orlando Magic",80,92,"j3210",-3,-5
"0020800811",2009-02-20,"Regular Season","ORL @ CHA","Charlotte Bobcats","Orlando Magic",80,92,"j45",-5,1
"0020800812",2009-02-20,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors",127,97,"j3210",6,1
"0020800812",2009-02-20,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors",127,97,"j45",10,13
"0020800813",2009-02-20,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings",106,115,"j3210",-1,8
"0020800813",2009-02-20,"Regular Season","SAC @ MEM","Memphis Grizzlies","Sacramento Kings",106,115,"j45",-10,-6
"0020800814",2009-02-20,"Regular Season","IND @ MIN","Minnesota Timberwolves","Indiana Pacers",105,112,"j3210",-16,2
"0020800814",2009-02-20,"Regular Season","IND @ MIN","Minnesota Timberwolves","Indiana Pacers",105,112,"j45",2,5
"0020800815",2009-02-20,"Regular Season","WAS @ NJN","New Jersey Nets","Washington Wizards",96,107,"j3210",3,-17
"0020800815",2009-02-20,"Regular Season","WAS @ NJN","New Jersey Nets","Washington Wizards",96,107,"j45",6,-3
"0020800816",2009-02-20,"Regular Season","DEN @ CHI","Chicago Bulls","Denver Nuggets",116,99,"j3210",2,3
"0020800816",2009-02-20,"Regular Season","DEN @ CHI","Chicago Bulls","Denver Nuggets",116,99,"j45",17,-5
"0020800818",2009-02-20,"Regular Season","CLE @ MIL","Milwaukee Bucks","Cleveland Cavaliers",103,111,"j3210",5,2
"0020800818",2009-02-20,"Regular Season","CLE @ MIL","Milwaukee Bucks","Cleveland Cavaliers",103,111,"j45",3,-18
"0020800819",2009-02-20,"Regular Season","OKC @ PHX","Phoenix Suns","Oklahoma City Thunder",140,118,"j3210",-3,7
"0020800819",2009-02-20,"Regular Season","OKC @ PHX","Phoenix Suns","Oklahoma City Thunder",140,118,"j45",9,9
"0020800822",2009-02-21,"Regular Season","PHI @ MIA","Miami Heat","Philadelphia 76ers",97,91,"j3210",-7,-6
"0020800822",2009-02-21,"Regular Season","PHI @ MIA","Miami Heat","Philadelphia 76ers",97,91,"j45",1,18
"0020800824",2009-02-21,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings",116,95,"j3210",6,1
"0020800824",2009-02-21,"Regular Season","SAC @ DAL","Dallas Mavericks","Sacramento Kings",116,95,"j45",2,12
"0020800825",2009-02-21,"Regular Season","NOH @ UTA","Utah Jazz","New Orleans Hornets",102,88,"j3210",11,-2
"0020800825",2009-02-21,"Regular Season","NOH @ UTA","Utah Jazz","New Orleans Hornets",102,88,"j45",6,-1
"0020800826",2009-02-21,"Regular Season","OKC @ GSW","Golden State Warriors","Oklahoma City Thunder",133,120,"j3210",7,1
"0020800826",2009-02-21,"Regular Season","OKC @ GSW","Golden State Warriors","Oklahoma City Thunder",133,120,"j45",2,3
"0020800827",2009-02-22,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls",98,91,"j3210",-12,-3
"0020800827",2009-02-22,"Regular Season","CHI @ IND","Indiana Pacers","Chicago Bulls",98,91,"j45",0,22
"0020800828",2009-02-22,"Regular Season","NYK @ TOR","Toronto Raptors","New York Knicks",111,100,"j3210",-1,-2
"0020800828",2009-02-22,"Regular Season","NYK @ TOR","Toronto Raptors","New York Knicks",111,100,"j45",11,3
"0020800829",2009-02-22,"Regular Season","BOS @ PHX","Phoenix Suns","Boston Celtics",108,128,"j3210",-5,-3
"0020800829",2009-02-22,"Regular Season","BOS @ PHX","Phoenix Suns","Boston Celtics",108,128,"j45",-4,-8
"0020800831",2009-02-22,"Regular Season","DEN @ MIL","Milwaukee Bucks","Denver Nuggets",120,117,"j3210",1,-1
"0020800831",2009-02-22,"Regular Season","DEN @ MIL","Milwaukee Bucks","Denver Nuggets",120,117,"j45",3,0
"0020800834",2009-02-22,"Regular Season","LAL @ MIN","Minnesota Timberwolves","Los Angeles Lakers",108,111,"j3210",0,-1
"0020800834",2009-02-22,"Regular Season","LAL @ MIN","Minnesota Timberwolves","Los Angeles Lakers",108,111,"j45",0,-2
"0020800835",2009-02-22,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",99,78,"j3210",8,4
"0020800835",2009-02-22,"Regular Season","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",99,78,"j45",0,9
"0020800836",2009-02-23,"Regular Season","PHI @ NJN","New Jersey Nets","Philadelphia 76ers",98,96,"j3210",8,0
"0020800836",2009-02-23,"Regular Season","PHI @ NJN","New Jersey Nets","Philadelphia 76ers",98,96,"j45",1,-7
"0020800837",2009-02-23,"Regular Season","IND @ NYK","New York Knicks","Indiana Pacers",123,119,"j3210",0,-4
"0020800837",2009-02-23,"Regular Season","IND @ NYK","New York Knicks","Indiana Pacers",123,119,"j45",5,3
"0020800839",2009-02-23,"Regular Season","ATL @ UTA","Utah Jazz","Atlanta Hawks",108,89,"j3210",10,9
"0020800839",2009-02-23,"Regular Season","ATL @ UTA","Utah Jazz","Atlanta Hawks",108,89,"j45",-3,3
"0020800840",2009-02-23,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets",105,112,"j3210",5,-6
"0020800840",2009-02-23,"Regular Season","NOH @ SAC","Sacramento Kings","New Orleans Hornets",105,112,"j45",0,-6
"0020800841",2009-02-23,"Regular Season","GSW @ LAC","Los Angeles Clippers","Golden State Warriors",118,105,"j3210",-1,5
"0020800841",2009-02-23,"Regular Season","GSW @ LAC","Los Angeles Clippers","Golden State Warriors",118,105,"j45",18,-9
"0020800842",2009-02-24,"Regular Season","MEM @ CLE","Cleveland Cavaliers","Memphis Grizzlies",94,79,"j3210",-4,8
"0020800842",2009-02-24,"Regular Season","MEM @ CLE","Cleveland Cavaliers","Memphis Grizzlies",94,79,"j45",10,1
"0020800843",2009-02-24,"Regular Season","MIN @ TOR","Toronto Raptors","Minnesota Timberwolves",118,110,"j3210",1,-2
"0020800843",2009-02-24,"Regular Season","MIN @ TOR","Toronto Raptors","Minnesota Timberwolves",118,110,"j45",9,0
"0020800844",2009-02-24,"Regular Season","DET @ MIA","Miami Heat","Detroit Pistons",103,91,"j3210",5,0
"0020800844",2009-02-24,"Regular Season","DET @ MIA","Miami Heat","Detroit Pistons",103,91,"j45",1,6
"0020800845",2009-02-24,"Regular Season","ORL @ CHI","Chicago Bulls","Orlando Magic",120,102,"j3210",9,11
"0020800845",2009-02-24,"Regular Season","ORL @ CHI","Chicago Bulls","Orlando Magic",120,102,"j45",-3,1
"0020800846",2009-02-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers",93,107,"j3210",3,4
"0020800846",2009-02-24,"Regular Season","LAL @ OKC","Oklahoma City Thunder","Los Angeles Lakers",93,107,"j45",-2,-19
"0020800847",2009-02-24,"Regular Season","POR @ HOU","Houston Rockets","Portland Trail Blazers",98,94,"j3210",13,-1
"0020800847",2009-02-24,"Regular Season","POR @ HOU","Houston Rockets","Portland Trail Blazers",98,94,"j45",13,-21
"0020800848",2009-02-24,"Regular Season","DAL @ SAS","San Antonio Spurs","Dallas Mavericks",93,76,"j3210",-8,6
"0020800848",2009-02-24,"Regular Season","DAL @ SAS","San Antonio Spurs","Dallas Mavericks",93,76,"j45",13,6
"0020800849",2009-02-24,"Regular Season","CHA @ PHX","Phoenix Suns","Charlotte Bobcats",112,102,"j3210",1,-2
"0020800849",2009-02-24,"Regular Season","CHA @ PHX","Phoenix Suns","Charlotte Bobcats",112,102,"j45",3,8
"0020800850",2009-02-25,"Regular Season","MEM @ IND","Indiana Pacers","Memphis Grizzlies",104,99,"j3210",6,2
"0020800850",2009-02-25,"Regular Season","MEM @ IND","Indiana Pacers","Memphis Grizzlies",104,99,"j45",-4,1
"0020800851",2009-02-25,"Regular Season","PHI @ WAS","Washington Wizards","Philadelphia 76ers",98,106,"j3210",-10,3
"0020800851",2009-02-25,"Regular Season","PHI @ WAS","Washington Wizards","Philadelphia 76ers",98,106,"j45",2,-3
"0020800852",2009-02-25,"Regular Season","CHI @ NJN","New Jersey Nets","Chicago Bulls",111,99,"j3210",1,11
"0020800852",2009-02-25,"Regular Season","CHI @ NJN","New Jersey Nets","Chicago Bulls",111,99,"j45",-6,4
"0020800854",2009-02-25,"Regular Season","UTA @ MIN","Minnesota Timberwolves","Utah Jazz",103,120,"j3210",-22,0
"0020800854",2009-02-25,"Regular Season","UTA @ MIN","Minnesota Timberwolves","Utah Jazz",103,120,"j45",-11,16
"0020800855",2009-02-25,"Regular Season","DET @ NOH","New Orleans Hornets","Detroit Pistons",90,87,"j3210",-6,0
"0020800855",2009-02-25,"Regular Season","DET @ NOH","New Orleans Hornets","Detroit Pistons",90,87,"j45",3,8
"0020800856",2009-02-25,"Regular Season","MIL @ DAL","Dallas Mavericks","Milwaukee Bucks",116,96,"j3210",5,0
"0020800856",2009-02-25,"Regular Season","MIL @ DAL","Dallas Mavericks","Milwaukee Bucks",116,96,"j45",16,-1
"0020800857",2009-02-25,"Regular Season","POR @ SAS","San Antonio Spurs","Portland Trail Blazers",99,84,"j3210",6,4
"0020800857",2009-02-25,"Regular Season","POR @ SAS","San Antonio Spurs","Portland Trail Blazers",99,84,"j45",3,2
"0020800858",2009-02-25,"Regular Season","ATL @ DEN","Denver Nuggets","Atlanta Hawks",110,109,"j3210",5,-7
"0020800858",2009-02-25,"Regular Season","ATL @ DEN","Denver Nuggets","Atlanta Hawks",110,109,"j45",-7,10
"0020800860",2009-02-25,"Regular Season","BOS @ LAC","Los Angeles Clippers","Boston Celtics",93,91,"j3210",-5,3
"0020800860",2009-02-25,"Regular Season","BOS @ LAC","Los Angeles Clippers","Boston Celtics",93,91,"j45",0,4
"0020800862",2009-02-26,"Regular Season","PHX @ LAL","Los Angeles Lakers","Phoenix Suns",132,106,"j3210",14,-4
"0020800862",2009-02-26,"Regular Season","PHX @ LAL","Los Angeles Lakers","Phoenix Suns",132,106,"j45",8,8
"0020800864",2009-02-27,"Regular Season","DET @ ORL","Orlando Magic","Detroit Pistons",85,93,"j3210",1,-2
"0020800864",2009-02-27,"Regular Season","DET @ ORL","Orlando Magic","Detroit Pistons",85,93,"j45",0,-7
"0020800865",2009-02-27,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls",113,90,"j3210",-4,4
"0020800865",2009-02-27,"Regular Season","CHI @ WAS","Washington Wizards","Chicago Bulls",113,90,"j45",11,12
"0020800868",2009-02-27,"Regular Season","PHI @ NYK","New York Knicks","Philadelphia 76ers",103,108,"j3210",4,-7
"0020800868",2009-02-27,"Regular Season","PHI @ NYK","New York Knicks","Philadelphia 76ers",103,108,"j45",-4,2
"0020800869",2009-02-27,"Regular Season","POR @ MIN","Minnesota Timberwolves","Portland Trail Blazers",82,102,"j3210",-12,4
"0020800869",2009-02-27,"Regular Season","POR @ MIN","Minnesota Timberwolves","Portland Trail Blazers",82,102,"j45",5,-17
"0020800872",2009-02-27,"Regular Season","TOR @ PHX","Phoenix Suns","Toronto Raptors",133,113,"j3210",10,4
"0020800872",2009-02-27,"Regular Season","TOR @ PHX","Phoenix Suns","Toronto Raptors",133,113,"j45",-6,11
"0020800873",2009-02-27,"Regular Season","CLE @ SAS","San Antonio Spurs","Cleveland Cavaliers",86,97,"j3210",12,-11
"0020800873",2009-02-27,"Regular Season","CLE @ SAS","San Antonio Spurs","Cleveland Cavaliers",86,97,"j45",0,-12
"0020800874",2009-02-27,"Regular Season","LAC @ SAC","Sacramento Kings","Los Angeles Clippers",98,86,"j3210",3,2
"0020800874",2009-02-27,"Regular Season","LAC @ SAC","Sacramento Kings","Los Angeles Clippers",98,86,"j45",3,4
"0020800875",2009-02-27,"Regular Season","CHA @ GSW","Golden State Warriors","Charlotte Bobcats",109,112,"j3210",-7,-4
"0020800875",2009-02-27,"Regular Season","CHA @ GSW","Golden State Warriors","Charlotte Bobcats",109,112,"j45",7,1
"0020800876",2009-02-28,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic",100,106,"j3210",-3,-10
"0020800876",2009-02-28,"Regular Season","ORL @ PHI","Philadelphia 76ers","Orlando Magic",100,106,"j45",1,4
"0020800877",2009-02-28,"Regular Season","NYK @ MIA","Miami Heat","New York Knicks",120,115,"j3210",-16,4
"0020800877",2009-02-28,"Regular Season","NYK @ MIA","Miami Heat","New York Knicks",120,115,"j45",5,12
"0020800878",2009-02-28,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder",92,99,"j3210",2,-13
"0020800878",2009-02-28,"Regular Season","OKC @ MEM","Memphis Grizzlies","Oklahoma City Thunder",92,99,"j45",4,0
